DateTime,Quality status,Resolution code,Net regulation volume,System imbalance,Alpha,Marginal incremental price,Marginal decremental price,Strategic reserve price,Positive imbalance price,Negative imbalance price
2023-01-03T11:15:00+01:00,Validated,PT15M,39.735,-50.64,0.0,175.0,77.94,,175.0,175.0
2023-01-03T11:30:00+01:00,Validated,PT15M,80.4,-97.785,0.0,175.0,84.08,,175.0,175.0
2023-01-03T11:45:00+01:00,Validated,PT15M,23.971,-16.428,0.0,175.0,74.93,,175.0,175.0
2023-01-03T12:00:00+01:00,Validated,PT15M,145.343,-197.197,1.01,182.56,72.21,,183.57,183.57
2023-01-03T12:15:00+01:00,Validated,PT15M,39.439,-64.829,0.0,175.0,74.51,,175.0,175.0
2023-01-03T12:30:00+01:00,Validated,PT15M,58.178,-81.745,0.0,175.0,85.1,,175.0,175.0
2023-01-03T12:45:00+01:00,Validated,PT15M,-8.36,16.141,0.0,175.0,85.1,,85.1,85.1
2023-01-03T13:00:00+01:00,Validated,PT15M,-71.872,61.619,0.0,175.0,85.1,,85.1,85.1
2023-01-03T13:15:00+01:00,Validated,PT15M,-100.032,88.049,0.0,175.0,75.0,,75.0,75.0
2023-01-03T13:30:00+01:00,Validated,PT15M,-208.155,215.04,2.01,170.0,72.64,,70.64,70.64
2023-01-03T13:45:00+01:00,Validated,PT15M,-261.585,260.826,7.38,170.0,0.0,,-7.38,-7.38
2023-01-03T14:00:00+01:00,Validated,PT15M,-157.561,137.792,0.0,174.36,0.0,,0.0,0.0
2023-01-03T14:15:00+01:00,Validated,PT15M,-17.82,34.181,0.0,170.01,70.64,,70.64,70.64
2023-01-03T14:30:00+01:00,Validated,PT15M,-68.181,68.211,0.0,170.0,71.83,,71.83,71.83
2023-01-03T14:45:00+01:00,Validated,PT15M,-8.733,-4.436,0.0,173.41,76.1,,173.41,173.41
2023-01-03T15:00:00+01:00,Validated,PT15M,-7.625,-12.059,0.0,173.76,76.1,,173.76,173.76
2023-01-03T15:15:00+01:00,Validated,PT15M,59.846,-89.656,0.0,173.47,76.1,,173.47,173.47
2023-01-03T15:30:00+01:00,Validated,PT15M,100.34,-140.015,0.0,174.46,70.0,,174.46,174.46
2023-01-03T15:45:00+01:00,Validated,PT15M,82.473,-92.197,0.0,171.43,75.0,,171.43,171.43
2023-01-03T16:00:00+01:00,Validated,PT15M,93.681,-102.869,0.0,175.0,75.0,,175.0,175.0
2023-01-03T16:15:00+01:00,Validated,PT15M,131.699,-159.331,1.47,175.0,75.0,,176.47,176.47
2023-01-03T16:30:00+01:00,Validated,PT15M,128.113,-171.984,2.49,176.59,73.56,,179.08,179.08
2023-01-03T16:45:00+01:00,Validated,PT15M,151.358,-205.762,3.54,180.78,73.94,,184.32,184.32
2023-01-03T17:00:00+01:00,Validated,PT15M,98.269,-115.379,0.0,181.88,38.73,,181.88,181.88
2023-01-03T17:15:00+01:00,Validated,PT15M,147.006,-187.08,2.0,175.0,75.0,,177.0,177.0
2023-01-03T17:30:00+01:00,Validated,PT15M,189.401,-176.225,1.76,289.0,71.4,,290.76,290.76
2023-01-03T17:45:00+01:00,Validated,PT15M,203.445,-211.837,2.12,289.0,75.0,,291.12,291.12
2023-01-03T18:00:00+01:00,Validated,PT15M,182.533,-189.562,2.35,289.0,71.87,,291.35,291.35
2023-01-03T18:15:00+01:00,Validated,PT15M,81.932,-80.615,0.0,289.0,71.42,,289.0,289.0
2023-01-03T18:30:00+01:00,Validated,PT15M,-28.481,42.027,0.0,175.0,73.59,,73.59,73.59
2023-01-03T18:45:00+01:00,Validated,PT15M,-32.091,21.27,0.0,175.0,71.04,,71.04,71.04
2023-01-03T19:00:00+01:00,Validated,PT15M,164.391,-188.657,0.99,176.91,71.87,,177.89,177.89
2023-01-03T19:15:00+01:00,Validated,PT15M,111.788,-114.87,0.0,175.0,71.62,,175.0,175.0
2023-01-03T19:30:00+01:00,Validated,PT15M,101.881,-103.307,0.0,174.36,71.89,,174.36,174.36
2023-01-03T19:45:00+01:00,Validated,PT15M,54.204,-53.958,0.0,172.47,70.06,,172.47,172.47
2023-01-03T20:00:00+01:00,Validated,PT15M,478.158,-478.441,11.17,174.41,70.0,,185.57,185.57
2023-01-03T20:15:00+01:00,Validated,PT15M,240.302,-236.287,14.54,325.0,70.0,,339.54,339.54
2023-01-03T20:30:00+01:00,Validated,PT15M,155.139,-119.891,0.0,410.0,69.95,,410.0,410.0
2023-01-03T20:45:00+01:00,Validated,PT15M,10.796,0.306,0.0,325.0,50.86,,50.86,50.86
2023-01-03T21:00:00+01:00,Validated,PT15M,-68.4,65.137,0.0,175.0,35.2,,35.2,35.2
2023-01-03T21:15:00+01:00,Validated,PT15M,-34.662,90.456,0.0,175.0,45.32,,45.32,45.32
2023-01-03T21:30:00+01:00,Validated,PT15M,33.491,-37.707,0.0,175.0,70.69,,175.0,175.0
2023-01-03T21:45:00+01:00,Validated,PT15M,50.45,-42.911,0.0,172.1,70.0,,172.1,172.1
2023-01-03T22:00:00+01:00,Validated,PT15M,-36.3,1.804,0.0,173.91,57.24,,57.24,57.24
2023-01-03T22:15:00+01:00,Validated,PT15M,65.266,-40.014,0.0,175.22,70.0,,175.22,175.22
2023-01-03T22:30:00+01:00,Validated,PT15M,19.133,-19.647,0.0,172.8,70.0,,172.8,172.8
2023-01-03T22:45:00+01:00,Validated,PT15M,0.781,1.817,0.0,173.94,70.0,,70.0,70.0
2023-01-03T23:00:00+01:00,Validated,PT15M,80.321,-77.936,0.0,174.78,70.15,,174.78,174.78
2023-01-03T23:15:00+01:00,Validated,PT15M,37.148,-30.65,0.0,175.0,59.78,,175.0,175.0
2023-01-03T23:30:00+01:00,Validated,PT15M,-24.156,24.13,0.0,175.0,57.9,,57.9,57.9
2023-01-03T23:45:00+01:00,Validated,PT15M,-49.382,61.566,0.0,175.0,46.15,,46.15,46.15
2023-01-04T00:00:00+01:00,Validated,PT15M,207.499,-212.259,1.61,185.0,-12.19,,186.61,186.61
2023-01-04T00:15:00+01:00,Validated,PT15M,146.838,-147.271,0.0,185.0,-10.11,,185.0,185.0
2023-01-04T00:30:00+01:00,Validated,PT15M,41.003,3.351,0.0,325.0,-28.08,,-28.08,-28.08
2023-01-04T00:45:00+01:00,Validated,PT15M,-135.966,90.111,0.0,185.0,-72.58,,-72.58,-72.58
2023-01-04T01:00:00+01:00,Validated,PT15M,280.188,-303.234,3.98,197.99,-10.0,,201.97,201.97
2023-01-04T01:15:00+01:00,Validated,PT15M,120.629,-121.407,0.0,185.0,-10.0,,185.0,185.0
2023-01-04T01:30:00+01:00,Validated,PT15M,17.796,5.356,0.0,185.0,-14.36,,-14.36,-14.36
2023-01-04T01:45:00+01:00,Validated,PT15M,-41.778,28.709,0.0,185.0,-14.63,,-14.63,-14.63
2023-01-04T02:00:00+01:00,Validated,PT15M,35.005,-55.014,0.0,185.0,-13.48,,185.0,185.0
2023-01-04T02:15:00+01:00,Validated,PT15M,6.827,31.01,0.0,185.0,-15.55,,-15.55,-15.55
2023-01-04T02:30:00+01:00,Validated,PT15M,-54.193,7.916,0.0,185.0,-17.33,,-17.33,-17.33
2023-01-04T02:45:00+01:00,Validated,PT15M,-20.499,23.193,0.0,185.0,-14.87,,-14.87,-14.87
2023-01-04T03:00:00+01:00,Validated,PT15M,57.905,-55.686,0.0,185.0,-10.79,,185.0,185.0
2023-01-04T03:15:00+01:00,Validated,PT15M,20.669,-28.035,0.0,185.0,-11.37,,185.0,185.0
2023-01-04T03:30:00+01:00,Validated,PT15M,62.538,-54.556,0.0,185.0,-12.18,,185.0,185.0
2023-01-04T03:45:00+01:00,Validated,PT15M,48.798,-55.958,0.0,185.0,-14.13,,185.0,185.0
2023-01-04T04:00:00+01:00,Validated,PT15M,43.306,-53.188,0.0,185.0,-10.04,,185.0,185.0
2023-01-04T04:15:00+01:00,Validated,PT15M,8.216,-2.536,0.0,185.0,-11.33,,185.0,185.0
2023-01-04T04:30:00+01:00,Validated,PT15M,13.003,-16.401,0.0,185.0,-11.24,,185.0,185.0
2023-01-04T04:45:00+01:00,Validated,PT15M,-4.433,22.296,0.0,185.0,-11.52,,-11.52,-11.52
2023-01-04T05:00:00+01:00,Validated,PT15M,-17.242,100.671,0.0,185.0,-14.09,,-14.09,-14.09
2023-01-04T05:15:00+01:00,Validated,PT15M,-59.448,64.764,0.0,185.0,-14.16,,-14.16,-14.16
2023-01-04T05:30:00+01:00,Validated,PT15M,-3.941,-7.739,0.0,185.0,-12.62,,185.0,185.0
2023-01-04T05:45:00+01:00,Validated,PT15M,7.62,-9.383,0.0,190.81,-10.03,,190.81,190.81
2023-01-04T06:00:00+01:00,Validated,PT15M,2.218,245.236,1.29,185.0,-13.85,,-15.15,-15.15
2023-01-04T06:15:00+01:00,Validated,PT15M,-22.304,136.142,0.0,185.0,-14.59,,-14.59,-14.59
2023-01-04T06:30:00+01:00,Validated,PT15M,11.845,-78.886,0.0,185.0,-15.82,,185.0,185.0
2023-01-04T06:45:00+01:00,Validated,PT15M,28.853,-47.039,0.0,185.0,-10.27,,185.0,185.0
2023-01-04T07:00:00+01:00,Validated,PT15M,-165.953,186.25,0.7,185.0,-80.48,,-81.18,-81.18
2023-01-04T07:15:00+01:00,Validated,PT15M,-6.555,-3.838,0.0,185.0,-84.9,,185.0,185.0
2023-01-04T07:30:00+01:00,Validated,PT15M,-47.22,54.539,0.0,185.0,-12.13,,-12.13,-12.13
2023-01-04T07:45:00+01:00,Validated,PT15M,27.821,-46.974,0.0,185.0,-12.59,,185.0,185.0
2023-01-04T08:00:00+01:00,Validated,PT15M,-95.118,89.694,0.0,184.78,-13.83,,-13.83,-13.83
2023-01-04T08:15:00+01:00,Validated,PT15M,-29.307,20.614,0.0,183.67,-10.78,,-10.78,-10.78
2023-01-04T08:30:00+01:00,Validated,PT15M,64.236,-51.62,0.0,186.06,-10.0,,186.06,186.06
2023-01-04T08:45:00+01:00,Validated,PT15M,-80.914,84.687,0.0,182.73,-11.29,,-11.29,-11.29
2023-01-04T09:00:00+01:00,Validated,PT15M,-17.725,4.136,0.0,182.4,-10.0,,-10.0,-10.0
2023-01-04T09:15:00+01:00,Validated,PT15M,55.76,-45.215,0.0,182.65,-10.01,,182.65,182.65
2023-01-04T09:30:00+01:00,Validated,PT15M,16.104,-14.274,0.0,180.0,-10.18,,180.0,180.0
2023-01-04T09:45:00+01:00,Validated,PT15M,8.406,-2.042,0.0,185.0,-11.84,,185.0,185.0
2023-01-04T10:00:00+01:00,Validated,PT15M,61.396,-80.551,0.0,205.11,-10.02,,205.11,205.11
2023-01-04T10:15:00+01:00,Validated,PT15M,26.072,-25.129,0.0,185.0,-10.46,,185.0,185.0
2023-01-04T10:30:00+01:00,Validated,PT15M,49.286,-52.954,0.0,185.0,-10.98,,185.0,185.0
2023-01-04T10:45:00+01:00,Validated,PT15M,42.815,-25.0,0.0,185.0,-11.63,,185.0,185.0
2023-01-04T11:00:00+01:00,Validated,PT15M,-162.605,131.046,0.0,185.0,-13.42,,-13.42,-13.42
2023-01-04T11:15:00+01:00,Validated,PT15M,-33.256,18.28,0.0,185.0,-10.01,,-10.01,-10.01
2023-01-04T11:30:00+01:00,Validated,PT15M,134.874,-158.961,0.77,185.97,-10.0,,186.74,186.74
2023-01-04T11:45:00+01:00,Validated,PT15M,35.465,-55.006,0.0,182.4,-10.0,,182.4,182.4
2023-01-04T12:00:00+01:00,Validated,PT15M,9.611,-30.662,0.0,180.78,-10.0,,180.78,180.78
2023-01-04T12:15:00+01:00,Validated,PT15M,-47.524,50.041,0.0,180.34,-12.99,,-12.99,-12.99
2023-01-04T12:30:00+01:00,Validated,PT15M,-36.75,24.27,0.0,185.0,-13.72,,-13.72,-13.72
2023-01-04T12:45:00+01:00,Validated,PT15M,-40.013,55.278,0.0,185.0,-13.89,,-13.89,-13.89
2023-01-04T13:00:00+01:00,Validated,PT15M,-0.995,-18.404,0.0,185.0,-11.27,,185.0,185.0
2023-01-04T13:15:00+01:00,Validated,PT15M,5.223,-20.437,0.0,185.0,-10.06,,185.0,185.0
2023-01-04T13:30:00+01:00,Validated,PT15M,-14.54,-1.107,0.0,180.17,-10.06,,180.17,180.17
2023-01-04T13:45:00+01:00,Validated,PT15M,1.199,-21.985,0.0,180.26,-10.06,,180.26,180.26
2023-01-04T14:00:00+01:00,Validated,PT15M,16.943,-17.166,0.0,180.88,-13.57,,180.88,180.88
2023-01-04T14:15:00+01:00,Validated,PT15M,-12.602,-26.935,0.0,185.0,-14.14,,185.0,185.0
2023-01-04T14:30:00+01:00,Validated,PT15M,37.749,-59.706,0.0,185.0,-10.09,,185.0,185.0
2023-01-04T14:45:00+01:00,Validated,PT15M,-22.812,12.779,0.0,185.0,-10.09,,-10.09,-10.09
2023-01-04T15:00:00+01:00,Validated,PT15M,-151.302,149.581,0.0,180.0,-11.92,,-11.92,-11.92
2023-01-04T15:15:00+01:00,Validated,PT15M,-52.149,14.087,0.0,184.47,-84.9,,-84.9,-84.9
2023-01-04T15:30:00+01:00,Validated,PT15M,37.862,-60.691,0.0,182.84,-84.9,,182.84,182.84
2023-01-04T15:45:00+01:00,Validated,PT15M,58.352,-71.028,0.0,183.7,-14.88,,183.7,183.7
2023-01-04T16:00:00+01:00,Validated,PT15M,-102.371,115.574,0.0,184.6,-18.84,,-18.84,-18.84
2023-01-04T16:15:00+01:00,Validated,PT15M,-118.345,109.767,0.0,182.36,-65.0,,-65.0,-65.0
2023-01-04T16:30:00+01:00,Validated,PT15M,-168.579,158.482,1.04,180.0,-65.0,,-66.04,-66.04
2023-01-04T16:45:00+01:00,Validated,PT15M,-16.768,-76.405,0.0,206.5,-84.9,,206.5,206.5
2023-01-04T17:00:00+01:00,Validated,PT15M,-31.656,95.867,0.0,222.1,-70.36,,-70.36,-70.36
2023-01-04T17:15:00+01:00,Validated,PT15M,-25.738,-3.422,0.0,183.8,-14.27,,183.8,183.8
2023-01-04T17:30:00+01:00,Validated,PT15M,36.646,-41.633,0.0,185.0,-10.08,,185.0,185.0
2023-01-04T17:45:00+01:00,Validated,PT15M,10.648,-28.717,0.0,185.0,-10.06,,185.0,185.0
2023-01-04T18:00:00+01:00,Validated,PT15M,19.3,-15.827,0.0,185.0,-10.55,,185.0,185.0
2023-01-04T18:15:00+01:00,Validated,PT15M,-34.791,16.536,0.0,185.0,-11.57,,-11.57,-11.57
2023-01-04T18:30:00+01:00,Validated,PT15M,-34.329,41.983,0.0,185.0,-12.77,,-12.77,-12.77
2023-01-04T18:45:00+01:00,Validated,PT15M,7.295,-19.913,0.0,185.0,-11.43,,185.0,185.0
2023-01-04T19:00:00+01:00,Validated,PT15M,139.113,-287.207,1.89,217.44,-10.06,,219.33,219.33
2023-01-04T19:15:00+01:00,Validated,PT15M,129.988,-118.214,0.0,250.0,-10.06,,250.0,250.0
2023-01-04T19:30:00+01:00,Validated,PT15M,17.879,-18.13,0.0,180.65,-15.24,,180.65,180.65
2023-01-04T19:45:00+01:00,Validated,PT15M,-49.821,81.185,0.0,180.0,-13.96,,-13.96,-13.96
2023-01-04T20:00:00+01:00,Validated,PT15M,84.149,-277.237,2.68,224.51,-12.3,,227.19,227.19
2023-01-04T20:15:00+01:00,Validated,PT15M,172.607,-138.806,0.0,325.0,-14.7,,325.0,325.0
2023-01-04T20:30:00+01:00,Validated,PT15M,19.807,-28.295,0.0,325.0,-17.37,,325.0,325.0
2023-01-04T20:45:00+01:00,Validated,PT15M,-112.56,72.953,0.0,185.0,-17.56,,-17.56,-17.56
2023-01-04T21:00:00+01:00,Validated,PT15M,-3.0,3.998,0.0,185.0,-10.26,,-10.26,-10.26
2023-01-04T21:15:00+01:00,Validated,PT15M,73.51,-80.896,0.0,184.86,-10.0,,184.86,184.86
2023-01-04T21:30:00+01:00,Validated,PT15M,66.158,-54.815,0.0,180.33,-10.96,,180.33,180.33
2023-01-04T21:45:00+01:00,Validated,PT15M,-16.145,8.037,0.0,180.0,-11.26,,-11.26,-11.26
2023-01-04T22:00:00+01:00,Validated,PT15M,126.133,-173.695,0.79,185.0,-12.94,,185.79,185.79
2023-01-04T22:15:00+01:00,Validated,PT15M,192.964,-195.785,3.32,185.0,-10.0,,188.32,188.32
2023-01-04T22:30:00+01:00,Validated,PT15M,170.958,-156.821,2.92,180.0,-10.0,,182.92,182.92
2023-01-04T22:45:00+01:00,Validated,PT15M,188.054,-186.247,2.72,180.0,-11.89,,182.72,182.72
2023-01-04T23:00:00+01:00,Validated,PT15M,151.897,-119.914,0.0,325.0,-12.6,,325.0,325.0
2023-01-04T23:15:00+01:00,Validated,PT15M,38.286,-30.411,0.0,325.0,-17.28,,325.0,325.0
2023-01-04T23:30:00+01:00,Validated,PT15M,-88.18,96.246,0.0,325.0,-14.45,,-14.45,-14.45
2023-01-04T23:45:00+01:00,Validated,PT15M,-234.685,256.257,1.71,153.15,-82.66,,-84.38,-84.38
2023-01-05T00:00:00+01:00,Validated,PT15M,-95.445,103.619,0.0,158.15,6.47,,6.47,6.47
2023-01-05T00:15:00+01:00,Validated,PT15M,-178.075,209.335,2.1,158.15,-5.65,,-7.75,-7.75
2023-01-05T00:30:00+01:00,Validated,PT15M,-137.312,164.636,1.98,158.15,-84.9,,-86.88,-86.88
2023-01-05T00:45:00+01:00,Validated,PT15M,-87.242,84.677,0.0,158.15,-84.9,,-84.9,-84.9
2023-01-05T01:00:00+01:00,Validated,PT15M,62.158,-57.8,0.0,169.52,-84.9,,169.52,169.52
2023-01-05T01:15:00+01:00,Validated,PT15M,-130.678,180.421,1.02,158.15,-33.59,,-34.61,-34.61
2023-01-05T01:30:00+01:00,Validated,PT15M,-180.118,114.917,0.0,211.24,-87.0,,-87.0,-87.0
2023-01-05T01:45:00+01:00,Validated,PT15M,-179.539,203.004,1.27,158.15,-87.0,,-88.27,-88.27
2023-01-05T02:00:00+01:00,Validated,PT15M,58.346,-117.248,0.0,179.66,-84.9,,179.66,179.66
2023-01-05T02:15:00+01:00,Validated,PT15M,51.46,-54.713,0.0,158.15,33.1,,158.15,158.15
2023-01-05T02:30:00+01:00,Validated,PT15M,109.762,-103.177,0.0,158.15,33.1,,158.15,158.15
2023-01-05T02:45:00+01:00,Validated,PT15M,-19.047,26.765,0.0,158.15,6.59,,6.59,6.59
2023-01-05T03:00:00+01:00,Validated,PT15M,-119.724,113.891,0.0,158.15,14.56,,14.56,14.56
2023-01-05T03:15:00+01:00,Validated,PT15M,-111.003,112.5,0.0,158.15,14.56,,14.56,14.56
2023-01-05T03:30:00+01:00,Validated,PT15M,-114.101,118.51,0.0,158.15,14.56,,14.56,14.56
2023-01-05T03:45:00+01:00,Validated,PT15M,-54.644,78.169,0.0,158.15,5.06,,5.06,5.06
2023-01-05T04:00:00+01:00,Validated,PT15M,-254.006,265.575,2.73,158.15,2.61,,-0.12,-0.12
2023-01-05T04:15:00+01:00,Validated,PT15M,-193.219,195.044,6.59,158.15,13.29,,6.71,6.71
2023-01-05T04:30:00+01:00,Validated,PT15M,-189.073,186.135,3.63,158.15,18.95,,15.32,15.32
2023-01-05T04:45:00+01:00,Validated,PT15M,-122.038,101.256,0.0,158.15,-84.9,,-84.9,-84.9
2023-01-05T05:00:00+01:00,Validated,PT15M,-111.76,234.242,1.96,158.15,-47.61,,-49.57,-49.57
2023-01-05T05:15:00+01:00,Validated,PT15M,-145.103,238.681,3.37,158.15,-106.68,,-110.05,-110.05
2023-01-05T05:30:00+01:00,Validated,PT15M,-177.65,152.773,2.26,158.15,-84.9,,-87.16,-87.16
2023-01-05T05:45:00+01:00,Validated,PT15M,-39.187,72.121,0.0,166.73,-84.9,,-84.9,-84.9
2023-01-05T06:00:00+01:00,Validated,PT15M,-277.185,281.083,1.69,156.79,-84.9,,-86.59,-86.59
2023-01-05T06:15:00+01:00,Validated,PT15M,-212.779,215.033,1.58,156.79,-163.0,,-164.58,-164.58
2023-01-05T06:30:00+01:00,Validated,PT15M,-10.281,30.132,0.0,157.26,-163.0,,-163.0,-163.0
2023-01-05T06:45:00+01:00,Validated,PT15M,-52.568,138.758,0.0,156.79,-106.62,,-106.62,-106.62
2023-01-05T07:00:00+01:00,Validated,PT15M,-229.864,259.511,1.13,156.79,-145.27,,-146.4,-146.4
2023-01-05T07:15:00+01:00,Validated,PT15M,-241.697,222.608,4.36,156.79,-87.0,,-91.36,-91.36
2023-01-05T07:30:00+01:00,Validated,PT15M,-188.864,156.006,2.05,156.79,-84.9,,-86.95,-86.95
2023-01-05T07:45:00+01:00,Validated,PT15M,-77.518,36.775,0.0,175.97,-84.9,,-84.9,-84.9
2023-01-05T08:00:00+01:00,Validated,PT15M,7.139,17.355,0.0,158.29,-65.0,,-65.0,-65.0
2023-01-05T08:15:00+01:00,Validated,PT15M,14.008,-31.608,0.0,156.79,79.8,,156.79,156.79
2023-01-05T08:30:00+01:00,Validated,PT15M,70.705,-98.362,0.0,156.79,79.8,,156.79,156.79
2023-01-05T08:45:00+01:00,Validated,PT15M,110.008,-130.635,0.0,160.17,74.8,,160.17,160.17
2023-01-05T09:00:00+01:00,Validated,PT15M,192.491,-253.706,3.72,166.24,79.8,,169.96,169.96
2023-01-05T09:15:00+01:00,Validated,PT15M,9.452,-14.398,0.0,325.0,79.06,,325.0,325.0
2023-01-05T09:30:00+01:00,Validated,PT15M,75.649,-130.815,0.0,167.11,79.8,,167.11,167.11
2023-01-05T09:45:00+01:00,Validated,PT15M,49.127,-60.968,0.0,161.66,77.58,,161.66,161.66
2023-01-05T10:00:00+01:00,Validated,PT15M,-57.942,45.925,0.0,161.88,79.57,,79.57,79.57
2023-01-05T10:15:00+01:00,Validated,PT15M,95.758,-111.596,0.0,162.02,75.0,,162.02,162.02
2023-01-05T10:30:00+01:00,Validated,PT15M,1.874,4.301,0.0,162.02,72.16,,72.16,72.16
2023-01-05T10:45:00+01:00,Validated,PT15M,-102.221,105.712,0.0,162.02,-3.29,,-3.29,-3.29
2023-01-05T11:00:00+01:00,Validated,PT15M,-106.605,72.301,0.0,162.02,64.57,,64.57,64.57
2023-01-05T11:15:00+01:00,Validated,PT15M,25.211,-28.033,0.0,162.02,73.02,,162.02,162.02
2023-01-05T11:30:00+01:00,Validated,PT15M,-50.517,36.096,0.0,162.02,72.44,,72.44,72.44
2023-01-05T11:45:00+01:00,Validated,PT15M,-101.943,112.724,0.0,153.89,63.23,,63.23,63.23
2023-01-05T12:00:00+01:00,Validated,PT15M,22.042,-45.98,0.0,152.29,65.76,,152.29,152.29
2023-01-05T12:15:00+01:00,Validated,PT15M,13.299,-32.537,0.0,152.23,70.0,,152.23,152.23
2023-01-05T12:30:00+01:00,Validated,PT15M,213.215,-228.498,1.46,152.23,70.0,,153.69,153.69
2023-01-05T12:45:00+01:00,Validated,PT15M,-14.005,56.768,0.0,325.0,34.29,,34.29,34.29
2023-01-05T13:00:00+01:00,Validated,PT15M,-250.213,168.936,1.03,149.84,-14.4,,-15.43,-15.43
2023-01-05T13:15:00+01:00,Validated,PT15M,-89.079,68.754,0.0,147.23,73.8,,73.8,73.8
2023-01-05T13:30:00+01:00,Validated,PT15M,72.722,-125.229,0.0,174.79,73.8,,174.79,174.79
2023-01-05T13:45:00+01:00,Validated,PT15M,11.475,-22.758,0.0,167.18,73.08,,167.18,167.18
2023-01-05T14:00:00+01:00,Validated,PT15M,73.454,-98.786,0.0,148.47,70.0,,148.47,148.47
2023-01-05T14:15:00+01:00,Validated,PT15M,131.768,-149.915,0.0,152.32,78.8,,152.32,152.32
2023-01-05T14:30:00+01:00,Validated,PT15M,126.196,-150.094,0.74,325.0,78.8,,325.74,325.74
2023-01-05T14:45:00+01:00,Validated,PT15M,90.628,-103.059,0.0,325.0,76.4,,325.0,325.0
2023-01-05T15:00:00+01:00,Validated,PT15M,-23.386,17.302,0.0,325.0,62.89,,62.89,62.89
2023-01-05T15:15:00+01:00,Validated,PT15M,-7.949,-20.599,0.0,179.8,72.29,,179.8,179.8
2023-01-05T15:30:00+01:00,Validated,PT15M,59.034,-84.851,0.0,216.59,74.13,,216.59,216.59
2023-01-05T15:45:00+01:00,Validated,PT15M,-15.157,-1.235,0.0,181.06,72.5,,181.06,181.06
2023-01-05T16:00:00+01:00,Validated,PT15M,-56.905,57.886,0.0,172.73,61.31,,61.31,61.31
2023-01-05T16:15:00+01:00,Validated,PT15M,-86.558,65.711,0.0,172.73,62.09,,62.09,62.09
2023-01-05T16:30:00+01:00,Validated,PT15M,-16.509,-26.177,0.0,172.73,81.8,,172.73,172.73
2023-01-05T16:45:00+01:00,Validated,PT15M,24.513,-92.528,0.0,173.34,64.43,,173.34,173.34
2023-01-05T17:00:00+01:00,Validated,PT15M,236.08,-262.655,2.98,177.98,76.54,,180.96,180.96
2023-01-05T17:15:00+01:00,Validated,PT15M,320.124,-353.845,11.06,291.0,76.8,,302.06,302.06
2023-01-05T17:30:00+01:00,Validated,PT15M,293.937,-321.099,7.52,350.0,76.8,,357.52,357.52
2023-01-05T17:45:00+01:00,Validated,PT15M,289.334,-318.526,5.95,350.0,76.8,,355.95,355.95
2023-01-05T18:00:00+01:00,Validated,PT15M,195.789,-167.477,1.95,351.05,59.26,,353.0,353.0
2023-01-05T18:15:00+01:00,Validated,PT15M,147.471,-163.332,0.62,350.0,60.33,,350.62,350.62
2023-01-05T18:30:00+01:00,Validated,PT15M,73.016,-88.071,0.0,261.4,70.33,,261.4,261.4
2023-01-05T18:45:00+01:00,Validated,PT15M,17.595,-38.206,0.0,248.2,68.99,,248.2,248.2
2023-01-05T19:00:00+01:00,Validated,PT15M,100.333,-128.433,0.0,176.81,71.8,,176.81,176.81
2023-01-05T19:15:00+01:00,Validated,PT15M,-8.46,-1.912,0.0,172.98,68.26,,172.98,172.98
2023-01-05T19:30:00+01:00,Validated,PT15M,-44.704,34.34,0.0,168.5,68.97,,68.97,68.97
2023-01-05T19:45:00+01:00,Validated,PT15M,-35.749,60.097,0.0,168.5,57.52,,57.52,57.52
2023-01-05T20:00:00+01:00,Validated,PT15M,166.187,-217.45,1.65,175.26,76.8,,176.91,176.91
2023-01-05T20:15:00+01:00,Validated,PT15M,-11.676,47.839,0.0,255.43,56.56,,56.56,56.56
2023-01-05T20:30:00+01:00,Validated,PT15M,-90.976,80.606,0.0,159.56,51.09,,51.09,51.09
2023-01-05T20:45:00+01:00,Validated,PT15M,-55.628,40.251,0.0,150.53,56.15,,56.15,56.15
2023-01-05T21:00:00+01:00,Validated,PT15M,144.431,-272.974,2.17,155.75,75.94,,157.92,157.92
2023-01-05T21:15:00+01:00,Validated,PT15M,241.038,-282.183,10.37,242.41,53.78,,252.78,252.78
2023-01-05T21:30:00+01:00,Validated,PT15M,149.544,-141.735,0.0,255.43,59.75,,255.43,255.43
2023-01-05T21:45:00+01:00,Validated,PT15M,27.723,5.783,0.0,242.41,56.11,,56.11,56.11
2023-01-05T22:00:00+01:00,Validated,PT15M,-63.563,-33.064,0.0,152.32,47.24,,152.32,152.32
2023-01-05T22:15:00+01:00,Validated,PT15M,146.803,-165.576,0.9,152.32,78.8,,153.22,153.22
2023-01-05T22:30:00+01:00,Validated,PT15M,178.792,-183.362,1.07,325.0,77.35,,326.07,326.07
2023-01-05T22:45:00+01:00,Validated,PT15M,96.026,-77.404,0.0,338.02,70.11,,338.02,338.02
2023-01-05T23:00:00+01:00,Validated,PT15M,30.242,-93.058,0.0,325.0,35.14,,325.0,325.0
2023-01-05T23:15:00+01:00,Validated,PT15M,85.883,-106.996,0.0,151.31,75.0,,151.31,151.31
2023-01-05T23:30:00+01:00,Validated,PT15M,43.488,-62.748,0.0,150.25,70.0,,150.25,150.25
2023-01-05T23:45:00+01:00,Validated,PT15M,-20.792,26.038,0.0,147.32,50.38,,50.38,50.38
2023-01-06T00:00:00+01:00,Validated,PT15M,49.208,-94.376,0.0,188.31,49.0,,188.31,188.31
